order_id,customer_id,seller_id,product_id,order_date,quantity,unit_price,discount_rate,order_value,delivery_days,order_status,payment_method,seller_rating,delivery_bucket,rating_bucket,discount_bucket
ORD00193,C00982,S0496,P0230,2025-11-28,1,3018,0.05,2867.1,10,Delivered,UPI,3.0,7-10 Days,Low Rating,1-10%
ORD00194,C04672,S0925,P0193,2025-05-29,2,2303,0.05,4375.7,3,Delivered,Debit Card,4.7,1-3 Days,High Rating,1-10%
ORD00195,C01961,S0731,P0242,2025-10-13,1,1145,0.0,1145.0,8,Delivered,COD,3.5,7-10 Days,Low Rating,No Discount
ORD00196,C01862,S0897,P0167,2025-09-22,1,2717,0.0,2717.0,4,Delivered,UPI,4.8,4-6 Days,High Rating,No Discount
ORD00197,C05547,S0250,P0067,2025-12-30,1,734,0.05,697.3,2,Delivered,Wallet,4.6,1-3 Days,High Rating,1-10%
ORD00198,C02817,S0523,P0194,2025-07-03,2,438,0.0,876.0,3,Delivered,Credit Card,3.2,1-3 Days,Low Rating,No Discount
ORD00199,C09829,S0231,P0210,2025-08-04,1,617,0.15,524.45,5,Delivered,COD,4.6,4-6 Days,High Rating,11-20%
ORD00200,C05564,S0347,P0113,2025-06-17,3,2445,0.0,7335.0,5,Cancelled,COD,3.1,4-6 Days,Low Rating,No Discount
ORD00201,C06156,S0704,P0299,2025-05-29,2,2529,0.3,3540.6000000000004,2,Cancelled,UPI,3.2,1-3 Days,Low Rating,21-30%
ORD00202,C06024,S0072,P0190,2025-03-16,1,1541,0.15,1309.85,2,Delivered,COD,4.4,1-3 Days,Medium Rating,11-20%
ORD00203,C04254,S0412,P0167,2025-03-12,3,2717,0.1,7335.9,9,Delivered,UPI,4.2,7-10 Days,Medium Rating,1-10%
ORD00204,C07601,S0226,P0123,2025-01-29,1,525,0.0,525.0,5,Delivered,COD,3.9,4-6 Days,Medium Rating,No Discount
ORD00205,C08284,S0089,P0131,2025-02-14,1,4681,0.25,3510.75,7,Delivered,Credit Card,3.7,7-10 Days,Medium Rating,21-30%
ORD00206,C09217,S0903,P0355,2025-11-06,1,3227,0.15,2742.95,8,Returned,UPI,4.3,7-10 Days,Medium Rating,11-20%
ORD00207,C04227,S0287,P0017,2025-02-02,1,1620,0.0,1620.0,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,No Discount
ORD00208,C00865,S0598,P0458,2025-03-02,3,3977,0.25,8948.25,5,Delivered,UPI,3.4,4-6 Days,Low Rating,21-30%
ORD00209,C05743,S0230,P0155,2025-08-10,1,2759,0.2,2207.2,3,Delivered,COD,3.7,1-3 Days,Medium Rating,11-20%
ORD00210,C06368,S0255,P0317,2025-05-17,1,1837,0.0,1837.0,8,Delivered,UPI,3.1,7-10 Days,Low Rating,No Discount
ORD00211,C02323,S0753,P0018,2025-02-16,2,3673,0.3,5142.200000000001,3,Delivered,UPI,3.5,1-3 Days,Low Rating,21-30%
ORD00212,C06404,S0714,P0433,2025-10-10,1,355,0.25,266.25,6,Delivered,UPI,3.1,4-6 Days,Low Rating,21-30%
ORD00213,C03028,S0777,P0139,2025-09-23,2,4706,0.0,9412.0,4,Delivered,UPI,3.3,4-6 Days,Low Rating,No Discount
ORD00214,C09057,S0610,P0379,2025-07-07,2,4634,0.1,8341.2,6,Delivered,COD,3.6,4-6 Days,Medium Rating,1-10%
ORD00215,C02631,S0392,P0480,2025-10-06,2,2954,0.05,5612.6,2,Delivered,COD,4.1,1-3 Days,Medium Rating,1-10%
ORD00216,C03816,S0914,P0104,2025-07-16,1,4066,0.1,3659.4,3,Delivered,UPI,3.2,1-3 Days,Low Rating,1-10%
ORD00217,C08729,S0539,P0110,2025-05-12,1,2110,0.05,2004.5,4,Delivered,COD,4.5,4-6 Days,Medium Rating,1-10%
ORD00218,C04816,S0991,P0015,2025-07-07,1,696,0.05,661.2,8,Delivered,UPI,3.9,7-10 Days,Medium Rating,1-10%
ORD00219,C07804,S0487,P0374,2025-09-05,1,809,0.15,687.65,6,Delivered,Credit Card,4.9,4-6 Days,High Rating,11-20%
ORD00220,C05531,S0172,P0261,2025-12-09,1,2480,0.05,2356.0,7,Delivered,COD,3.6,7-10 Days,Medium Rating,1-10%
ORD00221,C03591,S0142,P0223,2025-09-17,1,2549,0.0,2549.0,5,Delivered,UPI,4.2,4-6 Days,Medium Rating,No Discount
ORD00222,C07331,S0852,P0314,2025-12-18,2,697,0.15,1184.9,6,Delivered,COD,4.1,4-6 Days,Medium Rating,11-20%
ORD00223,C09067,S0054,P0490,2025-06-29,1,3546,0.15,3014.1,9,Delivered,UPI,4.4,7-10 Days,Medium Rating,11-20%
ORD00224,C09349,S0064,P0126,2025-08-14,1,1870,0.1,1683.0,1,Delivered,Debit Card,4.4,1-3 Days,Medium Rating,1-10%
ORD00225,C09090,S0510,P0287,2025-05-26,2,4130,0.15,7021.0,7,Delivered,COD,4.7,7-10 Days,High Rating,11-20%
ORD00226,C03205,S0055,P0114,2025-12-20,1,4116,0.0,4116.0,3,Delivered,UPI,3.1,1-3 Days,Low Rating,No Discount
ORD00227,C01297,S0143,P0181,2025-02-15,4,2504,0.15,8513.6,3,Cancelled,Credit Card,3.8,1-3 Days,Medium Rating,11-20%
ORD00228,C07379,S0893,P0455,2025-06-05,1,2265,0.0,2265.0,1,Delivered,COD,3.4,1-3 Days,Low Rating,No Discount
ORD00229,C01312,S0176,P0358,2025-12-15,1,3833,0.2,3066.4,3,Delivered,UPI,4.1,1-3 Days,Medium Rating,11-20%
ORD00230,C03966,S0552,P0185,2025-03-31,1,3253,0.0,3253.0,3,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD00231,C00872,S0390,P0160,2025-07-11,1,1996,0.1,1796.4,2,Delivered,UPI,3.8,1-3 Days,Medium Rating,1-10%
ORD00232,C08737,S0904,P0413,2025-06-08,2,2992,0.0,5984.0,3,Delivered,COD,4.8,1-3 Days,High Rating,No Discount
ORD00233,C05182,S0930,P0059,2025-05-21,1,1915,0.2,1532.0,6,Delivered,UPI,3.8,4-6 Days,Medium Rating,11-20%
ORD00234,C07372,S0332,P0239,2025-12-25,1,1331,0.1,1197.9,6,Delivered,COD,4.4,4-6 Days,Medium Rating,1-10%
ORD00235,C06971,S0810,P0112,2025-04-17,1,1538,0.2,1230.4,6,Delivered,COD,4.3,4-6 Days,Medium Rating,11-20%
ORD00236,C00892,S0281,P0138,2025-06-10,1,1642,0.1,1477.8,2,Delivered,UPI,4.7,1-3 Days,High Rating,1-10%
ORD00237,C00149,S0232,P0065,2025-09-26,3,808,0.05,2302.8,5,Delivered,COD,3.5,4-6 Days,Low Rating,1-10%
ORD00238,C06829,S0816,P0250,2025-06-04,2,718,0.0,1436.0,4,Cancelled,UPI,3.2,4-6 Days,Low Rating,No Discount
ORD00239,C09729,S0029,P0196,2025-10-31,1,3248,0.3,2273.6,2,Delivered,Wallet,4.1,1-3 Days,Medium Rating,21-30%
ORD00240,C04022,S0845,P0311,2025-11-16,1,2816,0.05,2675.2,2,Delivered,Debit Card,4.5,1-3 Days,Medium Rating,1-10%
ORD00241,C04708,S0024,P0296,2025-11-05,1,1257,0.0,1257.0,5,Delivered,UPI,3.3,4-6 Days,Low Rating,No Discount
ORD00242,C06364,S0642,P0175,2025-12-02,1,4293,0.1,3863.7,2,Delivered,UPI,4.4,1-3 Days,Medium Rating,1-10%
ORD00243,C04213,S0840,P0410,2025-10-30,3,280,0.25,630.0,3,Delivered,COD,4.2,1-3 Days,Medium Rating,21-30%
ORD00244,C05927,S0526,P0453,2025-02-21,1,3150,0.1,2835.0,1,Delivered,Debit Card,4.0,1-3 Days,Medium Rating,1-10%
ORD00245,C02896,S0942,P0164,2025-03-15,1,1443,0.25,1082.25,7,Delivered,COD,3.4,7-10 Days,Low Rating,21-30%
ORD00246,C04646,S0092,P0467,2025-06-26,1,936,0.15,795.6,5,Delivered,UPI,3.5,4-6 Days,Low Rating,11-20%
ORD00247,C08090,S0914,P0191,2025-02-14,1,3690,0.05,3505.5,4,Delivered,UPI,3.2,4-6 Days,Low Rating,1-10%
ORD00248,C04656,S0958,P0259,2025-07-28,1,3671,0.2,2936.8,3,Delivered,UPI,4.0,1-3 Days,Medium Rating,11-20%
ORD00249,C02336,S0234,P0246,2025-05-06,1,261,0.1,234.9,3,Delivered,UPI,4.5,1-3 Days,Medium Rating,1-10%
ORD00250,C06924,S0502,P0336,2025-08-14,1,4126,0.15,3507.1,3,Delivered,Debit Card,3.2,1-3 Days,Low Rating,11-20%
ORD00251,C00114,S0188,P0475,2025-12-09,2,1144,0.0,2288.0,3,Delivered,UPI,3.7,1-3 Days,Medium Rating,No Discount
ORD00252,C05558,S0851,P0442,2025-01-24,2,3448,0.0,6896.0,4,Cancelled,UPI,3.5,4-6 Days,Low Rating,No Discount
ORD00253,C04688,S0671,P0394,2025-05-10,1,4524,0.05,4297.8,7,Delivered,COD,4.6,7-10 Days,High Rating,1-10%
ORD00254,C05858,S0155,P0362,2025-12-06,2,1187,0.05,2255.3,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD00255,C04019,S0554,P0216,2025-10-01,1,2002,0.2,1601.6,1,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD00256,C08637,S0729,P0297,2025-09-18,1,2597,0.2,2077.6,3,Delivered,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD00257,C09599,S0095,P0321,2025-04-29,2,1790,0.15,3043.0,3,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD00258,C06484,S0086,P0152,2025-07-23,3,2732,0.1,7376.4,2,Delivered,COD,4.9,1-3 Days,High Rating,1-10%
ORD00259,C09361,S0650,P0469,2025-02-25,1,3345,0.25,2508.75,3,Delivered,COD,3.8,1-3 Days,Medium Rating,21-30%
ORD00260,C08436,S0092,P0157,2025-12-29,1,2359,0.05,2241.05,3,Delivered,COD,3.5,1-3 Days,Low Rating,1-10%
ORD00261,C02439,S0565,P0116,2025-09-04,1,696,0.3,487.20000000000005,2,Delivered,COD,4.8,1-3 Days,High Rating,21-30%
ORD00262,C03901,S0859,P0424,2025-04-28,1,4051,0.2,3240.8,1,Delivered,UPI,4.8,1-3 Days,High Rating,11-20%
ORD00263,C03844,S0859,P0333,2025-02-20,1,337,0.05,320.15,6,Delivered,Debit Card,4.8,4-6 Days,High Rating,1-10%
ORD00264,C03500,S0978,P0280,2025-06-05,2,4660,0.1,8388.0,3,Delivered,COD,3.6,1-3 Days,Medium Rating,1-10%
ORD00265,C05746,S0278,P0192,2025-12-20,1,2941,0.15,2499.85,8,Delivered,UPI,4.7,7-10 Days,High Rating,11-20%
ORD00266,C07180,S0134,P0336,2025-04-02,1,4126,0.0,4126.0,7,Delivered,Debit Card,4.0,7-10 Days,Medium Rating,No Discount
ORD00267,C05978,S0839,P0170,2025-01-17,1,3245,0.2,2596.0,4,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD00268,C06428,S0306,P0359,2025-03-09,1,854,0.05,811.3,4,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD00269,C02806,S0798,P0466,2025-10-24,2,2981,0.15,5067.7,3,Delivered,COD,3.7,1-3 Days,Medium Rating,11-20%
ORD00270,C03647,S0270,P0052,2025-05-28,1,3942,0.15,3350.7,4,Delivered,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD00271,C08767,S0088,P0471,2025-06-15,1,690,0.1,621.0,2,Delivered,UPI,4.7,1-3 Days,High Rating,1-10%
ORD00272,C03668,S0031,P0388,2025-12-21,1,4030,0.25,3022.5,2,Returned,UPI,4.4,1-3 Days,Medium Rating,21-30%
ORD00273,C06725,S0060,P0462,2025-07-29,1,912,0.2,729.6,6,Delivered,Credit Card,4.3,4-6 Days,Medium Rating,11-20%
ORD00274,C05075,S0668,P0091,2025-06-11,4,3382,0.2,10822.4,7,Delivered,UPI,4.8,7-10 Days,High Rating,11-20%
ORD00275,C04679,S0100,P0248,2025-05-14,1,1725,0.0,1725.0,5,Delivered,UPI,4.2,4-6 Days,Medium Rating,No Discount
ORD00276,C04186,S0781,P0350,2025-01-13,4,2626,0.1,9453.6,7,Returned,COD,4.2,7-10 Days,Medium Rating,1-10%
ORD00277,C07013,S0557,P0232,2025-09-06,1,1625,0.0,1625.0,9,Delivered,UPI,4.6,7-10 Days,High Rating,No Discount
ORD00278,C04798,S0895,P0428,2025-03-01,2,438,0.1,788.4,5,Delivered,UPI,3.6,4-6 Days,Medium Rating,1-10%
ORD00279,C01456,S0947,P0073,2025-09-16,4,4090,0.0,16360.0,3,Delivered,UPI,4.3,1-3 Days,Medium Rating,No Discount
ORD00280,C04145,S0632,P0155,2025-02-12,2,2759,0.1,4966.2,4,Returned,Wallet,3.4,4-6 Days,Low Rating,1-10%
ORD00281,C09115,S0264,P0418,2025-05-20,2,1819,0.2,2910.4,4,Delivered,COD,4.7,4-6 Days,High Rating,11-20%
ORD00282,C09127,S0836,P0404,2025-03-16,1,1866,0.0,1866.0,9,Cancelled,UPI,3.8,7-10 Days,Medium Rating,No Discount
ORD00283,C02173,S0105,P0191,2025-01-11,1,3690,0.15,3136.5,5,Delivered,UPI,3.0,4-6 Days,Low Rating,11-20%
ORD00284,C08897,S0790,P0376,2025-03-27,1,4067,0.05,3863.65,5,Delivered,COD,4.1,4-6 Days,Medium Rating,1-10%
ORD00285,C08169,S0020,P0193,2025-12-31,1,2303,0.15,1957.55,9,Delivered,COD,3.8,7-10 Days,Medium Rating,11-20%
ORD00286,C03850,S0350,P0302,2025-12-14,1,4819,0.0,4819.0,5,Delivered,COD,5.0,4-6 Days,High Rating,No Discount
ORD00287,C02633,S0909,P0039,2025-07-30,2,1306,0.0,2612.0,6,Delivered,UPI,3.9,4-6 Days,Medium Rating,No Discount
ORD00288,C08896,S0332,P0435,2025-12-29,1,2982,0.15,2534.7,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD00289,C07361,S0835,P0377,2025-03-19,2,4524,0.15,7690.8,1,Delivered,Debit Card,4.2,1-3 Days,Medium Rating,11-20%
ORD00290,C09984,S0043,P0123,2025-03-21,2,525,0.1,945.0,2,Delivered,UPI,4.8,1-3 Days,High Rating,1-10%
ORD00291,C00886,S0599,P0370,2025-11-03,2,2834,0.0,5668.0,3,Delivered,UPI,3.6,1-3 Days,Medium Rating,No Discount
ORD00292,C05526,S0299,P0371,2025-01-09,2,4185,0.1,7533.0,5,Delivered,Credit Card,4.5,4-6 Days,Medium Rating,1-10%
ORD00293,C09145,S0127,P0408,2025-09-11,1,4568,0.25,3426.0,5,Cancelled,Wallet,4.5,4-6 Days,Medium Rating,21-30%
ORD00294,C05628,S0578,P0255,2025-09-09,1,4930,0.05,4683.5,1,Delivered,COD,4.7,1-3 Days,High Rating,1-10%
ORD00295,C01854,S0360,P0057,2025-05-07,2,3009,0.1,5416.2,9,Delivered,COD,5.0,7-10 Days,High Rating,1-10%
ORD00296,C01523,S0918,P0102,2025-07-28,1,541,0.1,486.9,2,Delivered,UPI,4.7,1-3 Days,High Rating,1-10%
ORD00297,C09617,S0959,P0374,2025-09-08,1,809,0.15,687.65,6,Delivered,UPI,5.0,4-6 Days,High Rating,11-20%
ORD00298,C03264,S0899,P0111,2025-09-05,1,3900,0.2,3120.0,6,Cancelled,COD,3.4,4-6 Days,Low Rating,11-20%
ORD00299,C09102,S0507,P0405,2025-05-18,1,3944,0.2,3155.2,2,Delivered,UPI,3.8,1-3 Days,Medium Rating,11-20%
ORD00300,C08070,S0116,P0489,2025-04-04,3,1442,0.0,4326.0,2,Delivered,UPI,3.1,1-3 Days,Low Rating,No Discount
ORD00301,C05300,S0578,P0404,2025-07-04,1,1866,0.15,1586.1,1,Delivered,UPI,4.7,1-3 Days,High Rating,11-20%
ORD00302,C01516,S0352,P0006,2025-10-20,2,2766,0.05,5255.4,6,Delivered,Debit Card,4.2,4-6 Days,Medium Rating,1-10%
ORD00303,C00442,S0892,P0087,2025-01-31,1,4722,0.0,4722.0,5,Delivered,COD,4.4,4-6 Days,Medium Rating,No Discount
ORD00304,C02543,S0766,P0367,2025-10-28,2,3999,0.0,7998.0,5,Delivered,COD,3.8,4-6 Days,Medium Rating,No Discount
ORD00305,C02699,S0114,P0341,2025-11-29,2,397,0.15,674.9,5,Delivered,UPI,3.3,4-6 Days,Low Rating,11-20%
ORD00306,C04115,S0031,P0387,2025-04-02,1,3025,0.1,2722.5,9,Delivered,UPI,4.4,7-10 Days,Medium Rating,1-10%
ORD00307,C08133,S0932,P0194,2025-05-09,1,438,0.05,416.1,9,Cancelled,Wallet,3.3,7-10 Days,Low Rating,1-10%
ORD00308,C05719,S0202,P0255,2025-03-24,3,4930,0.0,14790.0,6,Delivered,COD,3.6,4-6 Days,Medium Rating,No Discount
ORD00309,C02197,S0481,P0037,2025-06-30,2,4446,0.05,8447.4,9,Delivered,COD,3.6,7-10 Days,Medium Rating,1-10%
ORD00310,C08983,S0564,P0419,2025-07-08,1,1917,0.1,1725.3,3,Delivered,Credit Card,4.7,1-3 Days,High Rating,1-10%
ORD00311,C09425,S0892,P0416,2025-07-29,4,449,0.0,1796.0,4,Delivered,COD,4.4,4-6 Days,Medium Rating,No Discount
ORD00312,C01396,S0770,P0028,2025-11-03,1,3594,0.15,3054.9,9,Delivered,Credit Card,4.6,7-10 Days,High Rating,11-20%
ORD00313,C08543,S0410,P0138,2025-08-07,3,1642,0.1,4433.4,5,Delivered,Credit Card,3.1,4-6 Days,Low Rating,1-10%
ORD00314,C06554,S0564,P0444,2025-08-23,1,2025,0.3,1417.5,7,Delivered,Debit Card,4.7,7-10 Days,High Rating,21-30%
ORD00315,C09444,S0761,P0361,2025-08-28,1,434,0.1,390.6,4,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD00316,C01478,S0395,P0468,2025-06-23,3,2699,0.1,7287.3,5,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD00317,C09600,S0130,P0179,2025-07-14,1,4534,0.3,3173.8,3,Delivered,Credit Card,4.0,1-3 Days,Medium Rating,21-30%
ORD00318,C00953,S0576,P0177,2025-01-10,2,2670,0.1,4806.0,6,Returned,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD00319,C00024,S0005,P0314,2025-02-22,2,697,0.25,1045.5,4,Delivered,COD,3.7,4-6 Days,Medium Rating,21-30%
ORD00320,C07436,S0450,P0110,2025-10-16,1,2110,0.2,1688.0,4,Delivered,UPI,4.6,4-6 Days,High Rating,11-20%
ORD00321,C02452,S0367,P0243,2025-10-10,1,3346,0.2,2676.8,6,Returned,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD00322,C02225,S0524,P0426,2025-01-06,1,3137,0.15,2666.45,6,Delivered,UPI,4.1,4-6 Days,Medium Rating,11-20%
ORD00323,C01031,S0763,P0446,2025-04-25,1,291,0.15,247.35,4,Delivered,COD,3.7,4-6 Days,Medium Rating,11-20%
ORD00324,C09946,S0715,P0318,2025-05-04,2,1331,0.1,2395.8,5,Delivered,COD,3.5,4-6 Days,Low Rating,1-10%
ORD00325,C01161,S0057,P0441,2025-03-19,1,3002,0.25,2251.5,6,Delivered,COD,3.9,4-6 Days,Medium Rating,21-30%
ORD00326,C00200,S0725,P0248,2025-07-28,1,1725,0.1,1552.5,4,Delivered,COD,4.3,4-6 Days,Medium Rating,1-10%
ORD00327,C06925,S0136,P0020,2025-06-11,1,4572,0.25,3429.0,5,Cancelled,COD,4.1,4-6 Days,Medium Rating,21-30%
ORD00328,C01910,S0627,P0046,2025-05-15,1,2776,0.05,2637.2,5,Delivered,Debit Card,3.2,4-6 Days,Low Rating,1-10%
ORD00329,C04222,S0054,P0403,2025-06-03,3,1372,0.05,3910.2,9,Delivered,COD,4.4,7-10 Days,Medium Rating,1-10%
ORD00330,C02261,S0884,P0338,2025-04-04,1,2724,0.25,2043.0,4,Delivered,UPI,3.0,4-6 Days,Low Rating,21-30%
ORD00331,C08926,S0454,P0131,2025-04-04,1,4681,0.05,4446.95,4,Cancelled,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD00332,C05996,S0074,P0169,2025-08-09,3,332,0.1,896.4,2,Delivered,COD,3.4,1-3 Days,Low Rating,1-10%
ORD00333,C06924,S0182,P0163,2025-09-11,2,1389,0.3,1944.6,7,Delivered,Debit Card,4.4,7-10 Days,Medium Rating,21-30%
ORD00334,C09961,S0029,P0223,2025-05-03,1,2549,0.3,1784.3000000000002,4,Delivered,COD,4.1,4-6 Days,Medium Rating,21-30%
ORD00335,C06896,S0205,P0330,2025-10-13,1,308,0.0,308.0,3,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD00336,C09795,S0166,P0309,2025-07-07,1,758,0.1,682.2,1,Delivered,UPI,4.2,1-3 Days,Medium Rating,1-10%
ORD00337,C01630,S0234,P0223,2025-09-23,3,2549,0.0,7647.0,4,Delivered,COD,4.5,4-6 Days,Medium Rating,No Discount
ORD00338,C02578,S0023,P0071,2025-01-16,1,4048,0.25,3036.0,4,Delivered,COD,4.0,4-6 Days,Medium Rating,21-30%
ORD00339,C04219,S0384,P0156,2025-01-12,2,3871,0.2,6193.6,6,Delivered,Wallet,3.8,4-6 Days,Medium Rating,11-20%
ORD00340,C00973,S0319,P0463,2025-07-24,2,4386,0.25,6579.0,2,Delivered,Credit Card,5.0,1-3 Days,High Rating,21-30%
ORD00341,C08502,S0191,P0361,2025-10-08,1,434,0.0,434.0,2,Delivered,Debit Card,4.8,1-3 Days,High Rating,No Discount
ORD00342,C05751,S0687,P0199,2025-02-14,1,4424,0.05,4202.8,5,Delivered,UPI,3.1,4-6 Days,Low Rating,1-10%
ORD00343,C04780,S0049,P0136,2025-02-18,1,1119,0.2,895.2,10,Cancelled,COD,4.8,7-10 Days,High Rating,11-20%
ORD00344,C00543,S0328,P0242,2025-02-12,1,1145,0.15,973.25,4,Delivered,Wallet,4.1,4-6 Days,Medium Rating,11-20%
ORD00345,C01945,S0151,P0193,2025-01-26,1,2303,0.2,1842.4,6,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD00346,C02905,S0514,P0043,2025-07-04,1,4502,0.1,4051.8,3,Delivered,COD,3.3,1-3 Days,Low Rating,1-10%
ORD00347,C09867,S0554,P0478,2025-07-03,1,4155,0.0,4155.0,4,Cancelled,COD,3.2,4-6 Days,Low Rating,No Discount
ORD00348,C09762,S0304,P0229,2025-12-14,1,559,0.0,559.0,3,Delivered,Debit Card,3.4,1-3 Days,Low Rating,No Discount
ORD00349,C04790,S0157,P0468,2025-04-18,1,2699,0.25,2024.25,6,Delivered,COD,4.8,4-6 Days,High Rating,21-30%
ORD00350,C07664,S0765,P0060,2025-12-27,1,4898,0.05,4653.1,6,Delivered,UPI,4.1,4-6 Days,Medium Rating,1-10%
ORD00351,C06158,S0513,P0071,2025-05-27,2,4048,0.0,8096.0,7,Cancelled,Wallet,3.1,7-10 Days,Low Rating,No Discount
ORD00352,C04841,S0623,P0286,2025-11-20,2,3893,0.0,7786.0,3,Returned,UPI,3.5,1-3 Days,Low Rating,No Discount
ORD00353,C04515,S0348,P0114,2025-07-28,1,4116,0.3,2881.2,4,Delivered,COD,4.7,4-6 Days,High Rating,21-30%
ORD00354,C06373,S0825,P0470,2025-03-26,1,2062,0.1,1855.8,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD00355,C02962,S0220,P0252,2025-04-12,1,786,0.05,746.7,4,Delivered,Debit Card,3.5,4-6 Days,Low Rating,1-10%
ORD00356,C07566,S0415,P0016,2025-10-20,1,4598,0.0,4598.0,4,Delivered,Wallet,4.3,4-6 Days,Medium Rating,No Discount
ORD00357,C07587,S0824,P0103,2025-04-19,2,1622,0.15,2757.4,3,Delivered,COD,4.7,1-3 Days,High Rating,11-20%
ORD00358,C00982,S0807,P0301,2025-05-15,1,1958,0.15,1664.3,4,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD00359,C05632,S0842,P0321,2025-08-30,2,1790,0.0,3580.0,5,Delivered,COD,4.3,4-6 Days,Medium Rating,No Discount
ORD00360,C09346,S0888,P0299,2025-02-24,1,2529,0.0,2529.0,7,Delivered,COD,4.9,7-10 Days,High Rating,No Discount
ORD00361,C07271,S0341,P0025,2025-10-14,1,1425,0.1,1282.5,6,Delivered,Credit Card,3.7,4-6 Days,Medium Rating,1-10%
ORD00362,C09758,S0921,P0189,2025-08-05,1,1872,0.1,1684.8,4,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD00363,C06681,S0522,P0421,2025-08-25,1,220,0.0,220.0,7,Returned,UPI,3.5,7-10 Days,Low Rating,No Discount
ORD00364,C04499,S0502,P0126,2025-01-03,1,1870,0.2,1496.0,6,Delivered,COD,3.2,4-6 Days,Low Rating,11-20%
ORD00365,C05764,S0968,P0308,2025-09-22,3,2520,0.05,7182.0,4,Delivered,COD,3.5,4-6 Days,Low Rating,1-10%
ORD00366,C03666,S0928,P0129,2025-05-02,2,1122,0.0,2244.0,3,Delivered,COD,4.9,1-3 Days,High Rating,No Discount
ORD00367,C07304,S0460,P0033,2025-03-31,1,1490,0.2,1192.0,6,Delivered,UPI,3.5,4-6 Days,Low Rating,11-20%
ORD00368,C06367,S0781,P0293,2025-10-19,1,2261,0.15,1921.85,4,Delivered,UPI,4.2,4-6 Days,Medium Rating,11-20%
ORD00369,C07591,S0488,P0123,2025-09-28,1,525,0.2,420.0,2,Delivered,Wallet,3.7,1-3 Days,Medium Rating,11-20%
ORD00370,C01721,S0151,P0210,2025-08-01,1,617,0.15,524.45,6,Delivered,COD,3.0,4-6 Days,Low Rating,11-20%
ORD00371,C00727,S0189,P0038,2025-03-06,1,4110,0.15,3493.5,3,Delivered,UPI,4.0,1-3 Days,Medium Rating,11-20%
ORD00372,C09667,S0391,P0143,2025-10-19,1,2491,0.2,1992.8,2,Delivered,Debit Card,4.8,1-3 Days,High Rating,11-20%
ORD00373,C02650,S0184,P0348,2025-03-13,1,3739,0.0,3739.0,4,Delivered,UPI,3.8,4-6 Days,Medium Rating,No Discount
ORD00374,C05912,S0296,P0305,2025-07-07,1,4075,0.05,3871.25,5,Delivered,COD,4.9,4-6 Days,High Rating,1-10%
ORD00375,C00649,S0478,P0013,2025-08-09,1,1752,0.15,1489.2,3,Delivered,UPI,4.4,1-3 Days,Medium Rating,11-20%
ORD00376,C02597,S0935,P0290,2025-05-13,1,1814,0.1,1632.6,3,Delivered,UPI,3.5,1-3 Days,Low Rating,1-10%
ORD00377,C02527,S0458,P0393,2025-09-12,1,2638,0.15,2242.3,1,Delivered,Credit Card,4.1,1-3 Days,Medium Rating,11-20%
ORD00378,C01306,S0406,P0090,2025-07-07,2,1960,0.15,3332.0,10,Returned,Credit Card,4.0,7-10 Days,Medium Rating,11-20%
ORD00379,C03405,S0572,P0113,2025-05-21,1,2445,0.15,2078.25,9,Delivered,COD,3.2,7-10 Days,Low Rating,11-20%
ORD00380,C01965,S0405,P0017,2025-10-27,2,1620,0.2,2592.0,10,Delivered,UPI,3.1,7-10 Days,Low Rating,11-20%
ORD00381,C07254,S0500,P0060,2025-05-22,1,4898,0.05,4653.1,2,Delivered,UPI,4.4,1-3 Days,Medium Rating,1-10%
ORD00382,C02466,S0366,P0244,2025-03-16,2,1814,0.2,2902.4,4,Delivered,UPI,4.2,4-6 Days,Medium Rating,11-20%
ORD00383,C05011,S0266,P0376,2025-11-25,1,4067,0.05,3863.65,2,Delivered,UPI,3.1,1-3 Days,Low Rating,1-10%
ORD00384,C06232,S0924,P0051,2025-01-10,1,4545,0.0,4545.0,2,Delivered,Credit Card,3.3,1-3 Days,Low Rating,No Discount
ORD00385,C09484,S0829,P0077,2025-04-11,2,3907,0.1,7032.6,2,Delivered,UPI,3.9,1-3 Days,Medium Rating,1-10%
